from,to,"from (manual)","to (manual)",Timezone,"Activity type",Data,GPS,Modified
2021-12-09T16:41:12-05:00,2021-12-09T17:41:20-05:00,,,America/New_York,"Gym class","{""calories"":370.86712646484,""effduration"":3060,""intensity"":50,""hr_average"":125,""hr_min"":43,""hr_max"":167,""hr_zone_0"":381,""hr_zone_1"":1705,""hr_zone_2"":1417,""hr_zone_3"":0,""device_startdate"":1639086072,""device_enddate"":1639089680,""pause_duration"":3,""steps"":3984,""distance"":3097.3103027344,""metcumul"":179.79002380371}",,2021-12-10T08:09:56-05:00
2021-12-09T16:41:12-05:00,2021-12-09T17:41:20-05:00,,,America/New_York,"Gym class",{},,2021-12-09T20:03:04-05:00
2021-12-10T14:24:07-05:00,2021-12-10T15:13:34-05:00,,,America/New_York,"Gym class","{""calories"":304.97857666016,""effduration"":1560,""intensity"":50,""hr_average"":105,""hr_min"":80,""hr_max"":158,""hr_zone_0"":630,""hr_zone_1"":2165,""hr_zone_2"":59,""hr_zone_3"":0,""device_startdate"":1639164247,""device_enddate"":1639167214,""pause_duration"":2,""steps"":1301,""distance"":1015.4300537109,""metcumul"":67.569999694824}",,2021-12-11T09:05:11-05:00
2021-12-10T14:24:07-05:00,2021-12-10T15:13:34-05:00,,,America/New_York,"Gym class",{},,2021-12-10T15:25:09-05:00
2021-12-11T13:09:00-05:00,2021-12-11T13:14:00-05:00,,,America/New_York,Walking,"{""calories"":8.6099996566772,""effduration"":240,""intensity"":0,""pause_duration"":0,""steps"":290,""distance"":221.43000793457,""metcumul"":13.229999542236}",,2021-12-14T09:00:28-05:00
2021-12-13T14:55:00-05:00,2021-12-13T15:05:00-05:00,,,America/New_York,Walking,"{""calories"":14.670000076294,""effduration"":540,""intensity"":0,""pause_duration"":0,""steps"":488,""distance"":377.54998779297,""metcumul"":24.450000762939}",,2021-12-14T09:00:30-05:00
2021-12-13T15:05:00-05:00,2021-12-13T15:17:00-05:00,,,America/New_York,Other,"{""calories"":148.01791381836,""effduration"":600,""intensity"":0,""hr_average"":93,""hr_min"":83,""hr_max"":104,""hr_zone_0"":351,""hr_zone_1"":241,""hr_zone_2"":0,""hr_zone_3"":0,""pause_duration"":0,""steps"":565,""distance"":469.88000488281,""metcumul"":28.269998550415}",,2021-12-15T17:12:48-05:00
2021-12-14T14:16:32-05:00,2021-12-14T15:15:34-05:00,,,America/New_York,"Gym class","{""calories"":364.08297729492,""effduration"":1860,""intensity"":50,""hr_average"":110,""hr_min"":57,""hr_max"":146,""hr_zone_0"":802,""hr_zone_1"":2460,""hr_zone_2"":150,""hr_zone_3"":0,""device_startdate"":1639509392,""device_enddate"":1639512934,""pause_duration"":3,""steps"":443,""distance"":362.60302734375,""metcumul"":44.516002655029}",,2021-12-28T14:46:17-05:00
2021-12-14T14:16:32-05:00,2021-12-14T15:15:34-05:00,,,America/New_York,"Gym class",{},,2021-12-14T15:52:36-05:00
2021-12-14T22:53:00-05:00,2021-12-14T23:05:00-05:00,,,America/New_York,"Gym class","{""calories"":74.00895690918,""effduration"":660,""intensity"":0,""pause_duration"":0,""steps"":675,""distance"":544.34002685547,""metcumul"":32.180000305176}",,2021-12-16T15:27:08-05:00
2021-12-15T19:25:00-05:00,2021-12-15T19:31:00-05:00,,,America/New_York,Walking,"{""calories"":10.329999923706,""effduration"":300,""intensity"":0,""pause_duration"":0,""steps"":347,""distance"":265.2200012207,""metcumul"":16.040000915527}",,2021-12-17T07:55:38-05:00
2021-12-17T07:44:00-05:00,2021-12-17T08:11:00-05:00,,,America/New_York,Walking,"{""calories"":67.650001525879,""effduration"":1560,""intensity"":0,""pause_duration"":0,""steps"":2279,""distance"":1738.1596679688,""metcumul"":99.630004882812}",,2021-12-19T16:37:33-05:00
2021-12-17T11:05:00-05:00,2021-12-17T11:29:00-05:00,,,America/New_York,Walking,"{""calories"":65.648002624512,""effduration"":1440,""intensity"":0,""pause_duration"":0,""steps"":2227,""distance"":1686.5183105469,""metcumul"":95.921997070312}",,2021-12-19T16:37:33-05:00
2021-12-17T20:20:00-05:00,2021-12-17T20:31:00-05:00,,,America/New_York,"Gym class","{""calories"":67.84154510498,""effduration"":540,""intensity"":0,""pause_duration"":0,""steps"":497,""distance"":411.4700012207,""metcumul"":24.75}",,2021-12-19T16:37:33-05:00
2021-12-18T23:35:00-05:00,2021-12-18T23:40:00-05:00,,,America/New_York,Walking,"{""calories"":9.8699998855591,""effduration"":240,""intensity"":0,""pause_duration"":0,""steps"":323,""distance"":253.41000366211,""metcumul"":14.519999504089}",,2021-12-19T16:37:35-05:00
2021-12-21T13:57:15-05:00,2021-12-21T14:57:24-05:00,,,America/New_York,"Gym class","{""calories"":370.96990966797,""effduration"":2040,""intensity"":50,""hr_average"":102,""hr_min"":54,""hr_max"":142,""hr_zone_0"":1314,""hr_zone_1"":2231,""hr_zone_2"":39,""hr_zone_3"":0,""device_startdate"":1640113035,""device_enddate"":1640116644,""pause_duration"":2,""steps"":576,""distance"":478.14004516602,""metcumul"":51.88200378418}",,2021-12-21T20:30:06-05:00
2021-12-21T13:57:15-05:00,2021-12-21T14:57:24-05:00,,,America/New_York,"Gym class",{},,2021-12-21T14:58:14-05:00
2021-12-23T19:58:00-05:00,2021-12-23T20:16:00-05:00,,,America/New_York,Walking,"{""calories"":39.840000152588,""effduration"":1020,""intensity"":0,""pause_duration"":0,""steps"":1312,""distance"":1022.9799804688,""metcumul"":59.459999084473}",,2021-12-24T09:18:15-05:00
2021-12-23T21:10:00-05:00,2021-12-23T21:22:00-05:00,,,America/New_York,Walking,"{""calories"":34.069999694824,""effduration"":720,""intensity"":0,""pause_duration"":0,""steps"":1137,""distance"":874.49005126953,""metcumul"":48.810001373291}",,2021-12-25T13:00:35-05:00
2021-12-24T11:28:00-05:00,2021-12-24T13:12:00-05:00,,,America/New_York,Walking,"{""calories"":263.64996337891,""effduration"":6120,""intensity"":0,""hr_average"":94,""hr_min"":92,""hr_max"":100,""hr_zone_0"":1861,""hr_zone_1"":497,""hr_zone_2"":0,""hr_zone_3"":0,""pause_duration"":0,""steps"":8871,""distance"":6770.9111328125,""metcumul"":387.63003540039}",,2021-12-25T13:00:37-05:00
2021-12-24T22:34:00-05:00,2021-12-24T22:45:00-05:00,,,America/New_York,Other,"{""calories"":135.68309020996,""effduration"":660,""intensity"":0,""pause_duration"":0,""steps"":662,""distance"":549.44000244141,""metcumul"":32.299999237061}",,2021-12-26T08:13:34-05:00
2021-12-25T14:40:00-05:00,2021-12-25T15:41:00-05:00,,,America/New_York,Tennis,"{""calories"":415.8134765625,""effduration"":3660,""intensity"":0,""hr_average"":102,""hr_min"":87,""hr_max"":110,""hr_zone_0"":754,""hr_zone_1"":2267,""hr_zone_2"":0,""hr_zone_3"":0,""pause_duration"":0,""steps"":2660,""distance"":2180.650390625,""metcumul"":143.43003845215}",,2021-12-26T17:58:59-05:00
2021-12-26T16:57:35-05:00,2021-12-26T17:47:35-05:00,,,America/New_York,Walking,"{""calories"":0.66999995708466,""intensity"":53,""manual_distance"":5310.83984375,""manual_calories"":310,""pause_duration"":0,""distance"":17.459999084473,""metcumul"":4.5699996948242}",,2021-12-26T18:19:16-05:00
2021-12-29T15:46:00-05:00,2021-12-29T16:14:00-05:00,,,America/New_York,Walking,"{""calories"":75.150001525879,""effduration"":1620,""intensity"":0,""hr_average"":107,""hr_min"":103,""hr_max"":115,""hr_zone_0"":0,""hr_zone_1"":1203,""hr_zone_2"":0,""hr_zone_3"":0,""pause_duration"":0,""steps"":2462,""distance"":1928.6098632812,""metcumul"":107.13000488281}",,2021-12-30T15:01:49-05:00
2021-12-29T21:51:00-05:00,2021-12-29T22:02:00-05:00,,,America/New_York,Walking,"{""calories"":14.160000801086,""effduration"":480,""intensity"":0,""pause_duration"":0,""steps"":468,""distance"":364.32000732422,""metcumul"":22.970001220703}",,2021-12-31T15:06:16-05:00
2021-12-31T18:14:00-05:00,2021-12-31T18:33:00-05:00,,,America/New_York,Walking,"{""calories"":31.429998397827,""effduration"":1080,""intensity"":0,""hr_average"":89,""hr_min"":89,""hr_max"":90,""hr_zone_0"":616,""hr_zone_1"":0,""hr_zone_2"":0,""hr_zone_3"":0,""pause_duration"":0,""steps"":1023,""distance"":807.98999023438,""metcumul"":50.879997253418}",,2022-01-01T09:19:46-05:00
2021-12-31T19:35:03-05:00,2021-12-31T20:30:30-05:00,,,America/New_York,"Gym class","{""calories"":341.98306274414,""effduration"":1920,""intensity"":50,""hr_average"":99,""hr_min"":40,""hr_max"":167,""hr_zone_0"":1704,""hr_zone_1"":977,""hr_zone_2"":543,""hr_zone_3"":0,""device_startdate"":1640997303,""device_enddate"":1641000630,""pause_duration"":3,""steps"":2261,""distance"":1907.58984375,""metcumul"":107.92000579834}",,2022-01-01T09:19:47-05:00
2021-12-31T19:35:03-05:00,2021-12-31T20:30:30-05:00,,,America/New_York,"Gym class",{},,2021-12-31T20:31:05-05:00
2022-01-01T20:28:00-05:00,2022-01-01T20:39:00-05:00,,,America/New_York,Walking,"{""calories"":38.386936187744,""effduration"":949,""intensity"":0,""pause_duration"":0,""steps"":1252,""distance"":985.71826171875,""metcumul"":38.220485687256}",,2022-01-04T08:48:07-05:00
2022-01-05T14:26:06-05:00,2022-01-05T16:14:17-05:00,,,America/New_York,"Gym class","{""calories"":667.21130371094,""effduration"":5220,""intensity"":50,""hr_average"":107,""hr_min"":69,""hr_max"":156,""hr_zone_0"":1940,""hr_zone_1"":4140,""hr_zone_2"":276,""hr_zone_3"":0,""device_startdate"":1641410766,""device_enddate"":1641417257,""pause_duration"":2,""steps"":2649,""distance"":2081.9301757812,""metcumul"":169.87191772461}",,2022-01-06T12:05:13-05:00
2022-01-05T14:26:06-05:00,2022-01-05T16:14:17-05:00,,,America/New_York,"Gym class",{},,2022-01-05T16:27:14-05:00
2022-01-06T21:20:00-05:00,2022-01-06T21:43:00-05:00,,,America/New_York,"Gym class","{""calories"":141.85050964355,""effduration"":1080,""intensity"":0,""pause_duration"":0,""steps"":1004,""distance"":821.05004882812,""metcumul"":50.149997711182}",,2022-01-08T16:35:19-05:00
2022-01-07T13:16:33-05:00,2022-01-07T14:21:51-05:00,,,America/New_York,"Gym class","{""calories"":402.73208618164,""effduration"":1200,""intensity"":50,""hr_average"":109,""hr_min"":41,""hr_max"":168,""hr_zone_0"":1078,""hr_zone_1"":1446,""hr_zone_2"":687,""hr_zone_3"":0,""device_startdate"":1641579393,""device_enddate"":1641583311,""pause_duration"":314,""steps"":286,""distance"":235.82000732422,""metcumul"":28.749998092651}",,2022-01-08T16:35:20-05:00
2022-01-07T13:16:33-05:00,2022-01-07T14:21:51-05:00,,,America/New_York,"Gym class",{},,2022-01-07T14:22:44-05:00
2022-01-08T17:23:00-05:00,2022-01-08T17:36:00-05:00,,,America/New_York,Walking,"{""calories"":27.723999023438,""effduration"":720,""intensity"":0,""pause_duration"":0,""steps"":907,""distance"":712.07495117188,""metcumul"":41.415000915527}",,2022-01-11T08:14:05-05:00
2022-01-10T14:17:36-05:00,2022-01-10T15:17:42-05:00,,,America/New_York,"Gym class","{""calories"":370.66152954102,""effduration"":2760,""intensity"":50,""hr_average"":100,""hr_min"":44,""hr_max"":139,""hr_zone_0"":1375,""hr_zone_1"":2187,""hr_zone_2"":33,""hr_zone_3"":0,""device_startdate"":1641842256,""device_enddate"":1641845862,""pause_duration"":2,""steps"":1864,""distance"":1488.4400634766,""metcumul"":105.94999694824}",,2022-01-11T22:10:06-05:00
2022-01-10T14:17:36-05:00,2022-01-10T15:17:42-05:00,,,America/New_York,"Gym class",{},,2022-01-10T15:18:27-05:00
2022-01-11T14:14:15-05:00,2022-01-11T15:14:20-05:00,,,America/New_York,Walking,"{""calories"":116.5,""effduration"":2520,""intensity"":50,""hr_average"":119,""hr_min"":74,""hr_max"":170,""hr_zone_0"":847,""hr_zone_1"":1474,""hr_zone_2"":1247,""hr_zone_3"":0,""device_startdate"":1641928455,""device_enddate"":1641932060,""pause_duration"":2,""steps"":3840,""distance"":2991.2004394531,""metcumul"":166.73001098633}",,2022-01-11T23:56:41-05:00
2022-01-11T14:14:15-05:00,2022-01-11T15:14:20-05:00,,,America/New_York,Other,{},,2022-01-11T22:10:15-05:00
2022-01-11T19:58:00-05:00,2022-01-11T20:19:00-05:00,,,America/New_York,"Gym class","{""calories"":129.51568603516,""effduration"":1080,""intensity"":0,""pause_duration"":0,""steps"":1509,""distance"":1266.6300048828,""metcumul"":67.220008850098}",,2022-01-12T18:53:10-05:00
2022-01-11T21:18:00-05:00,2022-01-11T22:09:00-05:00,,,America/New_York,Other,"{""calories"":132.70001220703,""effduration"":2940,""intensity"":0,""pause_duration"":0,""steps"":4086,""distance"":3405.419921875,""metcumul"":180.96998596191}",,2022-01-13T20:03:30-05:00
2022-01-13T14:27:42-05:00,2022-01-13T15:27:50-05:00,,,America/New_York,"Gym class","{""calories"":370.86712646484,""effduration"":2220,""intensity"":50,""hr_average"":88,""hr_min"":64,""hr_max"":126,""hr_zone_0"":2767,""hr_zone_1"":801,""hr_zone_2"":0,""hr_zone_3"":0,""device_startdate"":1642102062,""device_enddate"":1642105670,""pause_duration"":3,""steps"":493,""distance"":393.08001708984,""metcumul"":52.120002746582}",,2022-01-13T20:03:32-05:00
2022-01-13T14:27:42-05:00,2022-01-13T15:27:50-05:00,,,America/New_York,"Gym class",{},,2022-01-13T20:03:32-05:00
2022-01-13T20:24:00-05:00,2022-01-13T20:37:00-05:00,,,America/New_York,Walking,"{""calories"":28.549999237061,""effduration"":720,""intensity"":0,""pause_duration"":0,""steps"":943,""distance"":733.58001708984,""metcumul"":42.590003967285}",,2022-01-14T08:33:15-05:00
2022-01-13T21:46:00-05:00,2022-01-13T22:00:00-05:00,,,America/New_York,Walking,"{""calories"":53.521499633789,""effduration"":1241,""intensity"":0,""pause_duration"":0,""steps"":1775,""distance"":1374.7122802734,""metcumul"":42.785640716553}",,2022-01-16T18:47:35-05:00
2022-01-15T12:49:00-05:00,2022-01-15T13:35:00-05:00,,,America/New_York,Walking,"{""calories"":134.62600708008,""effduration"":2760,""intensity"":0,""pause_duration"":0,""steps"":4317,""distance"":3456.5673828125,""metcumul"":187.44200134277}",,2022-01-16T18:47:35-05:00
2022-01-15T14:54:00-05:00,2022-01-15T15:05:00-05:00,,,America/New_York,Walking,"{""calories"":18.079999923706,""effduration"":540,""intensity"":0,""pause_duration"":0,""steps"":603,""distance"":464.34997558594,""metcumul"":28.160001754761}",,2022-01-17T10:39:01-05:00
2022-01-16T17:57:38-05:00,2022-01-16T18:47:06-05:00,,,America/New_York,"Gym class","{""calories"":305.08139038086,""effduration"":1440,""intensity"":50,""hr_average"":105,""hr_min"":50,""hr_max"":146,""hr_zone_0"":1188,""hr_zone_1"":1598,""hr_zone_2"":128,""hr_zone_3"":0,""device_startdate"":1642373858,""device_enddate"":1642376826,""pause_duration"":3,""steps"":217,""distance"":177.65701293945,""metcumul"":30.613000869751}",,2022-01-17T10:39:02-05:00
2022-01-16T17:57:38-05:00,2022-01-16T18:47:06-05:00,,,America/New_York,"Gym class",{},,2022-01-16T18:47:37-05:00
2022-01-19T04:36:00-05:00,2022-01-19T04:44:00-05:00,,,America/Sao_Paulo,Walking,"{""calories"":21.119998931885,""effduration"":480,""intensity"":0,""pause_duration"":0,""steps"":731,""distance"":543.20001220703,""metcumul"":31.540000915527}",,2022-01-24T17:44:17-05:00
2022-01-21T16:24:00-05:00,2022-01-21T16:30:00-05:00,,,America/Sao_Paulo,Walking,"{""calories"":12.633726119995,""effduration"":327,""intensity"":0,""pause_duration"":0,""steps"":417,""distance"":324.34017944336,""metcumul"":2.7853589057922}",,2022-01-24T17:44:18-05:00
2022-01-21T19:40:00-05:00,2022-01-21T19:47:00-05:00,,,America/Sao_Paulo,Walking,"{""calories"":14.904999732971,""effduration"":390,""intensity"":0,""pause_duration"":0,""steps"":492,""distance"":382.67401123047,""metcumul"":2.7660000324249}",,2022-01-25T06:37:11-05:00
2022-01-24T15:57:00-05:00,2022-01-24T16:05:00-05:00,,,America/Sao_Paulo,Walking,"{""calories"":16.69700050354,""effduration"":480,""intensity"":0,""pause_duration"":0,""steps"":574,""distance"":428.72698974609,""metcumul"":26.345001220703}",,2022-01-25T06:40:02-05:00
2022-01-24T19:31:00-05:00,2022-01-24T19:57:00-05:00,,,America/Sao_Paulo,Walking,"{""calories"":37.418003082275,""effduration"":1260,""intensity"":0,""pause_duration"":0,""steps"":1276,""distance"":962.39703369141,""metcumul"":61.376003265381}",,2022-01-28T04:24:47-05:00
2022-01-26T07:57:00-05:00,2022-01-26T08:27:00-05:00,,,America/Sao_Paulo,Walking,"{""calories"":61.440006256104,""effduration"":1680,""intensity"":0,""pause_duration"":0,""steps"":2070,""distance"":1578.3999023438,""metcumul"":93.589988708496}",,2022-01-28T04:24:48-05:00
2022-01-26T08:52:00-05:00,2022-01-26T09:15:00-05:00,,,America/Sao_Paulo,Walking,"{""calories"":63.829998016357,""effduration"":1380,""intensity"":0,""pause_duration"":0,""steps"":2116,""distance"":1638.8298339844,""metcumul"":91.25}",,2022-01-30T23:19:24-05:00
2022-01-27T16:28:00-05:00,2022-01-27T16:42:00-05:00,,,America/Sao_Paulo,Walking,"{""calories"":26.249670028687,""effduration"":780,""intensity"":0,""pause_duration"":0,""steps"":907,""distance"":674.18005371094,""metcumul"":34.764198303223}",,2022-01-30T23:19:25-05:00
2022-01-28T15:22:00-05:00,2022-01-28T16:11:00-05:00,,,America/Sao_Paulo,Walking,"{""calories"":107.07999420166,""effduration"":2580,""intensity"":0,""pause_duration"":0,""steps"":3638,""distance"":2751.6696777344,""metcumul"":160.41000366211}",,2022-01-30T23:19:27-05:00
2022-01-29T05:56:00-05:00,2022-01-29T06:07:00-05:00,,,America/Sao_Paulo,Walking,"{""calories"":20.560001373291,""effduration"":600,""intensity"":0,""pause_duration"":0,""steps"":688,""distance"":528.78997802734,""metcumul"":31.909999847412}",,2022-01-31T08:25:02-05:00
2022-01-31T06:49:00-05:00,2022-01-31T06:56:00-05:00,,,America/Sao_Paulo,Walking,"{""calories"":13.209999084473,""effduration"":360,""intensity"":0,""pause_duration"":0,""steps"":431,""distance"":339.26000976562,""metcumul"":19.979999542236}",,2022-01-31T13:18:07-05:00
2022-01-31T07:20:00-05:00,2022-01-31T07:27:00-05:00,,,America/Sao_Paulo,Walking,"{""calories"":11.840000152588,""effduration"":360,""intensity"":0,""pause_duration"":0,""steps"":388,""distance"":303.79998779297,""metcumul"":18.510000228882}",,2022-01-31T13:18:07-05:00
2022-01-31T09:57:00-05:00,2022-01-31T10:07:00-05:00,,,America/Sao_Paulo,Walking,"{""calories"":12.990000724792,""effduration"":540,""intensity"":0,""pause_duration"":0,""steps"":432,""distance"":334,""metcumul"":22.860000610352}",,2022-02-01T05:06:24-05:00
2022-01-31T10:19:00-05:00,2022-01-31T10:27:00-05:00,,,America/New_York,Walking,"{""calories"":17.719999313354,""effduration"":420,""intensity"":0,""pause_duration"":0,""steps"":578,""distance"":455.31002807617,""metcumul"":25.780000686646}",,2022-02-01T05:06:24-05:00
2022-01-31T11:29:00-05:00,2022-01-31T11:41:00-05:00,,,America/New_York,Walking,"{""calories"":18.760000228882,""effduration"":540,""intensity"":0,""pause_duration"":0,""steps"":621,""distance"":481.63000488281,""metcumul"":29.049999237061}",,2022-02-01T05:06:24-05:00
2022-02-01T11:19:00-05:00,2022-02-01T11:27:00-05:00,,,America/New_York,Walking,"{""calories"":17.14999961853,""effduration"":480,""intensity"":0,""pause_duration"":0,""steps"":592,""distance"":440.66998291016,""metcumul"":26.930000305176}",,2022-02-03T08:07:24-05:00
2022-02-02T21:52:00-05:00,2022-02-02T22:05:00-05:00,,,America/New_York,"Gym class","{""calories"":80.176376342773,""effduration"":540,""intensity"":0,""pause_duration"":0,""steps"":62,""distance"":53.919998168945,""metcumul"":10.910000801086}",,2022-02-04T13:51:41-05:00
2022-02-05T02:21:00-05:00,2022-02-05T02:44:00-05:00,,,America/New_York,Walking,"{""calories"":62.479995727539,""effduration"":1320,""intensity"":0,""pause_duration"":0,""steps"":1994,""distance"":1603.5798339844,""metcumul"":87.580001831055}",,2022-02-07T11:58:31-05:00
2022-02-06T12:13:51-05:00,2022-02-06T13:13:57-05:00,,,America/New_York,Walking,"{""calories"":108.92001342773,""effduration"":2640,""intensity"":50,""hr_average"":99,""hr_min"":49,""hr_max"":138,""hr_zone_0"":945,""hr_zone_1"":2574,""hr_zone_2"":33,""hr_zone_3"":0,""device_startdate"":1644167631,""device_enddate"":1644171237,""pause_duration"":3,""steps"":3633,""distance"":2797.4802246094,""metcumul"":161.40997314453}",,2022-02-07T11:58:32-05:00
